Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,Target
108269-query,-84.73995,5.591357,-84.26603,-145.06914,245.78047,-143.72968,-70.0826665399749,-20.437346,133.91063,105.52897,-89.43056,-109.56333,-58.820255,29.134386,137.0717,0.59020996,-16.332169,-48.873783,-145.2749,-78.59998,-107.46355,1248.1261979751464,35.746075,60.471413,64.86954,813.7700714289165,94.578354,15.746592,-141.05083,146.93262,-24.382568,-170.34174,121.25539,-529.2950529513196,32.991802,81.03498,5.1152782,-160.81415,-123.7715,-23.996304,-19.414612,-0.12464571,-0.9533081,163.96326,-27.407082727446728,41.394913,6.228203,-148.10553,49.648846,25.626152,75.63101,37.41442,60.99343,-66.6241,92.12066,64.48233,-136.02165,62.461567,-13.611046,-3.4271920629167454,-22.556114,-116.06198,-100.69768,65.776306,-158.78076,-56.253291959346384,69.21923,17.022932,61.33551,119.0159,-880.0864596594129,-72.9399,865379-base
49113-query,-100.783104,4.8888845,-72.77246,-131.33812,98.28046,-56.051544,-759.626064846782,-34.159157,126.24323,107.491486,-94.88847,-120.54903,-85.50349,-37.953583,159.64607,-14.149302,-27.517292,-102.400894,-135.36182,-78.67111,-113.39407,1507.23127421948,-80.69571,27.97247,-6.1608734,813.7700714289165,-33.299503,21.257814,-152.74155,147.84663,-42.03374,-105.133385,96.19599,-956.7419861425548,22.263388,55.362686,39.25824,-146.78687,-126.39832,-49.22951,-7.425499,-2.7437224,-160.82024,209.26477,-40.148455786094175,75.473694,-132.78503,-161.99486,101.03096,75.4824,16.184896,-18.420433,60.93546,-83.933975,90.72478,79.61556,-130.79706,0.2743101,-74.51613,-508.2743894097115,-32.82665,-133.92944,-125.3244,58.70403,-108.069,4.873148981753502,69.494194,0.28167152,59.608982,131.67308,-1080.115097754649,-103.224014,182619-base
22678-query,-113.55933,6.32815,-86.49156,-150.50499,-23.410324,-62.779675,17.431001739412054,79.06892,125.09312,165.92044,-40.569046,-105.388596,-127.635544,-21.789587,197.92508,-19.027534,47.701202,5.1132565,-149.18971,-79.82082,-98.48499,1342.6411195079488,-36.66708,32.657295,28.775572,813.7700714289165,-172.01785,26.866745,-120.268265,145.84254,-9.98004,-127.50284,69.80475,-529.2950529513196,38.95446,87.69108,-70.15599,-177.73416,-105.00096,-21.32778,-15.316656,6.838878,-127.919754,141.5877,-18.66121273807725,89.3553,-29.682045,-128.91458,19.191284,54.58117,64.65548,-16.736061,65.15681,-92.54061,89.58671,61.659485,-131.61095,35.44381,-180.36194,-446.249047105986,-69.775696,-117.47577,-80.142784,26.91064,-217.7287,114.21854507226055,63.793266,76.45415,110.762764,160.5042,-365.8293879050604,-70.952805,2329282-base
130708-query,-92.086464,9.477089,-27.776691,-153.47935,164.71416,-111.9716,-776.1714140174744,107.75642,131.59155,70.27767,-227.62158,-96.97754,3.4481964,0.76405907,91.00293,-21.217417,15.872456,-54.079174,-178.71674,-78.96687,-111.83477,1507.23127421948,5.653673,42.28884,-46.074444,813.7700714289165,-143.96793,19.2758,-79.1733,157.34082,42.66655,-96.06027,82.205475,-1018.4695451281018,96.077225,57.93956,10.528366,-121.56019,-158.05374,-24.758354,-16.415867,-0.90205,-70.32616,97.37522,-16.440254139577693,47.75057,-8.966385,-238.24773,98.483055,-26.983341,129.90736,-71.030426,69.542725,-80.66583,93.27302,66.3032,-134.04062,49.832695,-156.50632,-212.95268437059,-55.94243,-131.18031,-82.08623,-17.683361,-141.18642,-149.1015269356564,66.20273,-0.05387497,68.98943,91.02376,-502.40344309719615,-53.10432,2106257-base
104336-query,-89.17094,6.2644854,-1.0359306,-116.9418,113.56201,-76.088295,-690.4036976544332,-22.565416,113.92927,121.92328,-108.38585,-59.870304,24.083187,5.8783126,148.53743,-13.109371,7.5884953,-75.52167,-124.03496,-77.57467,-108.24457,1507.23127421948,26.476799,105.38163,-45.605907,813.7700714289165,-203.96117,10.251373,-43.439613,164.91019,-2.857234,-198.77501,78.50119,-481.5869563643652,15.010876,89.43567,-60.27687,-154.40347,-122.382805,-52.115135,-0.84052086,7.967683,-125.95062,63.869354,-54.168586188990375,69.07152,34.14318,-41.012276,41.994762,-4.7022285,58.025467,38.05612,59.13306,-82.37283,84.293144,78.69148,-128.30597,18.498026,-88.35802,-362.9509347204956,-77.08393,-137.93019,-147.54343,28.465727,-144.42148,162.8112740107402,71.35172,45.52395,33.66415,95.006386,-566.8019241752979,-83.11348,144810-base
149807-query,-25.212864,11.062999,-70.65134,-149.27734,115.0103,-56.8522,-162.2037385750316,-26.504633,117.22685,168.85704,-215.01526,-60.07524,-68.94773,65.29295,173.40582,-0.561121,23.067877,70.56825,-196.5939,-79.77096,-92.87142,1507.23127421948,30.000168,60.91744,83.81308,813.7700714289165,-46.590187,18.954292,-10.806732,155.07138,10.420169,-188.9683,62.527607,-156.2498902662079,42.12282,99.57133,-44.24748,-158.18234,-126.6818,-62.552193,-17.732317,6.334806,-109.71516,60.661682,-23.97087353122241,80.24004,-118.663315,-77.61609,46.70124,-53.44474,-40.891796,-76.09141,66.56394,-112.977715,86.17666,87.173485,-134.85483,-6.5263987,-105.31812,-135.06346406583145,4.8723297,-136.35036,-115.12194,14.111927,-104.39662,150.98335870736497,67.06937,18.158957,93.71837,102.14393,-548.482215290534,-78.74608,1133433-base
100431-query,-67.77341,-0.6553397,-61.85321,-136.59421,109.577896,-45.969788,31.054543605138434,50.67153,117.39051,82.79059,-126.177345,-97.63722,-29.680548,35.857224,155.13098,-11.745851,24.600616,-130.39636,-125.5158,-79.475914,-148.2844,1507.23127421948,-33.830437,16.075958,17.498978,813.7700714289165,-38.32704,14.636504,26.818253,144.24005,5.616641,-98.09612,69.938034,-1018.4695451281018,38.20584,94.30954,9.4922695,-146.52583,-136.88531,-26.747814,-13.594676,-3.5455656,-25.361336,43.548065,-27.407082727446728,68.413826,51.5263,-153.03664,4.6979866,-93.60402,17.638855,51.145027,81.073395,-179.51376,92.55402,56.188686,-133.67166,77.09105,27.960663,-283.335420308457,-19.537048,-131.61784,-31.28534,39.07529,-93.61418,-118.29883589512563,68.391335,65.43924,186.77322,93.35821,-1187.1615232125648,-114.11937,1129352-base
179665-query,-88.19897,13.512223,-59.23467,-167.38097,171.02496,-94.40184,-530.1247240719107,127.21789,116.570595,174.66464,-87.994354,-65.27394,-80.69795,-21.124344,134.1843,-27.065872,-0.83414435,59.14095,-93.284065,-79.63666,-84.13634,627.4937682431907,-30.83084,30.281384,-35.934006,813.7700714289165,-117.237755,14.498811,-86.52299,151.26096,6.4877195,-202.92427,128.30241,-709.4517383079708,12.036734,72.61057,-19.912943,-130.98236,-118.28727,-46.772984,-11.163423,-2.4729762,-46.58455,61.47991,-38.64585986218319,34.008293,-28.50045,-66.10215,40.521988,-39.184772,66.1357,-24.26915,49.613533,5.3000107,83.744774,78.05118,-142.78859,87.32492,-42.65708,-326.7992014797494,-0.9751892,-130.83812,-52.115105,21.858086,-142.83752,-6.332455502102107,67.68718,40.557003,9.028851,101.99562,-1084.1294312720938,-27.668112,3745569-base
60994-query,-101.085495,3.5386329,-38.820995,-165.25496,47.758793,-12.702164,-759.626064846782,37.030098,126.44656,227.64722,-177.51424,-54.317474,-12.755806,29.379934,150.7819,-38.59223,38.7492,39.04286,-105.15452,-79.0347,-107.31073,358.85954173672354,-35.95452,137.36906,51.663754,813.7700714289165,-30.965458,13.715938,-120.18529,135.05786,-27.080795,-118.998505,70.266815,-683.4974976541519,57.010826,89.158035,-18.05484,-157.41891,-122.07271,-55.65464,-14.759975,-2.2692132,-16.345535,66.37578,-33.54231508844987,29.699278,-68.7498,-256.7399,108.60741,-60.79532,100.0202,-41.403572,51.98862,-89.9928,92.33649,64.24238,-133.05586,14.301842,-70.45826,42.583202562124285,-17.088417,-129.49371,-90.78901,19.39267,-205.0144,-102.98822000781884,65.57357,0.79436874,53.29828,89.022,-427.64605744163487,-134.89081,379354-base
27294-query,-124.31955,9.869778,6.6989822,-159.8241,79.26979,-36.879005,80.91388546455863,18.83289,121.30858,84.3535,-136.4531,-90.44096,14.688995,43.833008,162.7389,-48.878494,-1.5265214,26.929604,-162.82738,-81.01069,-95.867615,365.8915134175465,-19.04075,34.376236,24.944551,813.7700714289165,-81.34419,15.4266205,-7.7409363,146.0748,18.996803,-96.03633,116.749,-683.1976344902994,47.867752,74.786964,14.901024,-187.04315,-115.307396,-66.09095,-10.628359,8.004511,-28.314606,160.78384,-27.627694518863564,99.09328,-25.093582,-133.38245,24.290323,13.2594185,40.321827,-22.904423,73.970825,-111.26675,93.30739,74.60266,-126.59579,82.67957,-20.895058,-618.648722825707,-104.23971,-133.56822,-53.960903,57.02376,-168.30865,90.48684311998936,68.99967,53.695282,187.73907,107.118706,-629.5731134152608,34.245403,1280906-base
92058-query,-43.809017,3.7909184,-52.55417,-128.94351,85.2104,-126.34793,-355.6685087252952,47.704037,118.61815,102.8307,-143.57253,-76.160126,-23.38549,-39.336555,174.2351,-66.183495,-1.5056859,-53.142826,-107.39483,-78.33909,-87.806915,441.5667278957837,1.231349,30.869238,27.6682,813.7700714289165,-54.39927,11.571941,-100.19967,129.75879,-10.7245655,-169.39574,113.61986,-529.2950529513196,1.8360672,81.17354,-48.493927,-143.3035,-108.14591,-23.393696,-6.203078,6.638047,-158.16269,111.42561,-61.24481400240824,103.13194,52.07679,-152.25189,-30.926899,-58.282814,148.03961,37.3067,66.6747,-111.555984,84.27091,68.01528,-148.26768,47.90705,-136.30048,-465.3891286969879,-16.383114,-138.2883,-55.28678,27.21035,-124.51726,-140.12490286092014,65.66735,31.458595,78.983826,125.22602,-986.8085454214802,-34.074665,252764-base
180747-query,-123.51085,1.1094413,-9.043385,-152.21379,66.08722,-47.86949,-654.8473028828804,178.97375,124.39511,114.825836,-135.7596,-2.3999176,4.1964035,-89.77588,166.6543,-33.94417,-23.5647,-22.95774,-117.76511,-78.89709,-103.61235,1476.245167636455,47.40092,90.81435,20.070992,813.7700714289165,-22.040428,13.287689,-22.559196,143.09454,2.8081684,-160.11906,94.87019,-1033.6636771011829,58.252785,65.45629,19.125332,-145.18837,-104.16058,-59.082764,-8.197085,-3.7064495,-48.70848,117.358246,-37.9032760689575,44.16595,-20.555214,-167.99475,29.487875,-74.500336,57.730698,-34.71293,57.020676,-129.784,83.95678,55.66123,-125.846756,52.30118,-121.918785,-667.2606055848636,-29.77792,-119.71441,-37.543873,-31.16484,-75.402214,-30.60944804194908,70.186035,82.00023,-34.588303,94.355835,-1009.1689390479936,-65.091324,362403-base
149682-query,-110.22125,6.557032,-21.402939,-127.803085,88.225075,-86.42241,-412.328900620328,44.76709,121.07492,96.860344,-144.99669,-94.31842,-100.77896,-24.263346,166.32535,-39.693035,-14.345017,-48.415714,-169.76945,-79.97118,-133.76935,1507.23127421948,-26.160173,76.74926,-16.544006,813.7700714289165,37.221428,19.346931,-80.59336,167.88312,-90.436035,-135.48354,140.98267,-341.7818424114949,75.22194,44.409576,-48.254818,-146.47864,-124.2942,8.052254,-19.456684,7.6681223,-87.577545,175.00604,-46.7457823874968,62.83473,-29.97329,-122.50277,63.4686,-26.581188,-55.454197,-54.10405,80.530624,-234.553,81.52815,58.298607,-135.10123,-51.18637,-60.33958,-278.5319694885332,-77.832016,-141.07695,-100.65286,43.59757,-168.73538,-75.69266375393393,69.014046,-70.53012,147.69597,114.94401,-518.0483781651932,-51.185467,1051958-base
179062-query,-83.682434,6.409973,-7.0249176,-153.78236,44.7317,-58.824177,-427.04835990065794,23.357056,123.961464,-16.102203,-54.209198,63.82914,-24.912523,-34.29396,122.674286,-24.650002,5.684148,2.9734879,-81.543,-79.30022,-72.54318,1507.23127421948,-17.052917,104.497215,74.74925,813.7700714289165,17.852333,24.502705,-62.220047,153.81783,55.846104,-130.24849,107.83093,-331.36617442881544,53.80813,72.90701,-10.929205,-117.69716,-108.53021,-63.965714,-2.1192932,4.5749626,-168.53833,184.62509,-37.9032760689575,91.35242,37.85875,-123.959366,67.20719,-45.953342,53.216537,-48.038765,84.94058,-139.42303,80.09561,65.06327,-141.07024,29.211132,-120.36948,-474.65909943236807,-35.547264,-125.42579,-82.97986,27.190184,-114.35777,170.43236147185996,68.76482,9.512962,69.26037,116.758514,-697.8519000750229,-90.083824,150340-base
178950-query,-116.079315,7.5886164,20.601952,-143.99774,150.93616,-98.910065,-759.626064846782,71.31224,126.383415,49.998108,-93.58658,-97.599075,-62.88977,-13.5756855,152.38371,-19.916409,15.6240635,-51.27483,-194.82228,-78.97378,-118.67083,1507.23127421948,-19.410412,105.12201,14.767996,813.7700714289165,-114.334946,8.959793,-18.040657,152.7971,-51.86018,-105.80646,77.281006,-327.87650401472735,-1.7804909,76.43015,-0.4208126,-148.30916,-141.21448,-33.813606,-6.756411,1.4579282,-180.39227,216.68237,-61.44141717246884,53.34453,-178.68153,-155.4276,105.19913,-186.06236,-23.980358,17.376955,103.28767,-88.20319,88.10449,79.762505,-127.5551,-17.095024,-194.76003,-435.30963932796766,-54.1226,-145.23537,-104.6481,50.609722,-141.26477,84.66100970068979,67.38067,57.758587,52.65013,128.15405,-648.6712617645906,-5.418194,1479189-base
104080-query,-127.9721,-5.9447436,-36.65603,-120.22078,138.15889,-94.6,-66.5331382648315,-47.44085,129.52774,139.17793,-132.41794,-55.37747,-81.19844,38.643047,161.09348,-15.517007,-15.153184,-65.06789,-201.74025,-79.47875,-85.5128,1507.23127421948,-66.19184,-7.443939,10.9707985,813.7700714289165,-9.309273,12.094955,-84.57579,149.65533,-9.768078,-147.63011,83.1433,-735.6713646911912,68.039764,57.780952,-36.97288,-153.58327,-126.0181,-51.54789,-19.500984,1.3540308,-139.99051,111.808495,-55.52370260215797,84.605515,-90.20276,-134.50758,131.13521,-80.36371,-44.2625,-31.87203,88.72885,-156.85284,87.28031,93.555695,-136.86153,38.600872,-151.14598,-335.8092780175434,-18.282158,-128.20726,-91.49258,13.931932,-145.92177,-83.8873730753261,67.00873,23.619925,105.04707,81.86742,-438.4736822426139,-77.3159,3992389-base
41416-query,-56.42041,0.6083369,-85.36514,-150.93727,92.8459,-89.55299,-583.5078111404164,34.26936,111.18591,24.973503,-135.12952,-135.36227,2.9754333,-11.937096,185.18906,-47.355362,-5.048053,-28.132929,-144.58961,-77.894035,-87.05414,1507.23127421948,-89.97522,50.30037,13.565023,813.7700714289165,-90.002655,13.65149,-108.10705,147.68228,3.6609774,-166.91412,122.23115,-1018.4695451281018,61.60592,80.37642,-29.909567,-150.65376,-106.81679,-18.41206,-9.128226,15.067273,-105.86731,162.45201,-52.87369489255948,101.97057,-0.64711,-163.6609,-61.640995,-104.87228,124.66385,96.61649,61.418514,-141.74524,84.18471,80.91776,-133.0238,-44.021122,-212.0636,-31.561395116218968,40.178825,-120.3512,-34.07388,60.77758,-185.6668,95.70254244773042,65.42611,41.694588,25.99628,118.69747,-839.5631055028716,-37.62991,676036-base
35748-query,-49.88771,7.1303124,-96.82221,-169.03406,174.93784,-66.06312,-472.79393469458887,44.982346,128.9266,175.68549,-100.14761,-27.244854,11.953308,-37.814896,145.89989,-41.81652,-31.219162,-56.955334,-150.1301,-79.80709,-71.789444,1507.23127421948,-18.276985,4.081333,43.707687,813.7700714289165,-58.673252,20.534811,-127.84298,165.09998,-11.306447,-222.62564,73.711365,-366.13944587412,29.42808,80.724,16.469454,-148.68802,-111.74418,-49.22135,-18.25925,-2.4224749,-129.31224,155.24191,-39.72799629996376,55.773,-160.90399,-65.53166,96.04273,0.41157532,35.553764,64.69279,62.782455,-66.89119,89.52771,69.68278,-128.94762,-52.140392,-97.41384,-47.12678283066288,-33.627888,-122.703415,-45.08169,36.30288,-164.24127,-12.557896417866658,64.85141,-0.5576744,121.90026,100.38266,-1074.4648878939415,-52.247208,697164-base
47474-query,-80.21432,6.232957,-33.974194,-164.3594,130.58368,-33.640144,-58.56157194163174,72.91902,136.41862,47.87075,-183.26817,-69.226906,10.005905,-49.915146,164.78859,-30.552128,47.435997,3.3570738,-96.95663,-80.39497,-114.43138,1507.23127421948,1.3686094,79.26688,17.778145,813.7700714289165,-120.73058,13.226341,-56.7231,118.896866,4.4351788,-104.40544,147.24942,-188.96029525521283,17.982952,70.75084,20.23441,-147.88405,-108.16151,-55.097145,-10.764885,8.016935,-70.61107,93.87985,-16.440254139577693,37.03178,-121.68291,-157.95535,115.01237,52.627037,-59.208805,-71.50548,55.157097,-42.92366,91.50088,81.75746,-124.69111,36.72484,-177.17839,-180.77578707188027,-76.264824,-130.42973,-52.396122,41.62364,-119.93956,6.38243187603365,67.35705,87.945786,155.9773,118.615,-1074.4648878939415,-26.85957,1544419-base
89243-query,-115.04536,8.907043,-3.999752,-163.76364,69.68558,-71.53803,46.34572623610391,117.40921,125.75514,155.3191,-195.20142,-65.22941,-58.481323,40.97336,134.83563,-17.533209,1.0343921,-74.60924,-200.4957,-79.31021,-43.21275,1507.23127421948,59.531258,43.465363,8.851153,813.7700714289165,-24.883541,17.681473,-66.35135,158.96991,-6.6103396,-143.59155,79.108055,-839.597613434724,46.569275,86.02864,-31.64323,-145.25006,-115.82207,-47.08672,-2.3026786,-3.2882247,-132.25156,143.62376,-61.44141717246884,43.322678,-84.07439,-49.78247,91.56315,-6.706024,80.48311,48.1052,67.032,-96.13224,83.83746,65.7446,-134.0221,-60.340298,-199.53122,-495.6507644674706,-82.87465,-126.81677,-114.5014,26.168232,-126.26048,-144.83144475331073,72.063705,134.94746,144.93054,123.51331,-30.78428670007932,-27.287634,2960727-base
36282-query,-93.53773,7.28268,-86.02519,-189.98016,245.68396,-51.917564,33.930368091281906,-0.43148232,120.20973,67.682526,-53.85566,-92.871414,22.413296,-1.9421921,123.49814,-43.492626,-16.023531,-28.947248,-138.06346,-79.55363,-76.46164,1507.23127421948,72.65297,12.101444,-20.33218,813.7700714289165,-157.62958,14.081367,-95.17318,144.89705,-13.656959,-159.9942,81.722206,-1018.4695451281018,-8.144115,80.16681,-33.132553,-142.9041,-103.249886,-41.109676,-10.754472,4.5144815,-176.11655,120.57449,-60.98887307279265,12.377632,-138.5892,-196.59781,19.65783,-150.56491,-35.71446,-39.688934,71.98052,-153.28345,95.57594,67.72893,-135.14273,-63.58494,51.24745,-595.703452155536,-71.94084,-113.787735,-118.537346,18.773026,-128.32162,-27.1589882478304,64.39856,104.34648,195.31995,75.95295,-966.8875964180252,-50.033886,1020437-base
164914-query,-118.956955,6.788819,-7.419342,-151.20407,128.59296,-59.066307,-530.1247240719107,150.0294,116.95521,122.830666,-146.28375,-138.06378,-67.63279,-5.8711243,112.83245,-30.985538,-8.022302,-77.71059,-207.08275,-78.99567,-102.26185,597.381828150439,-70.18001,30.10962,45.595814,813.7700714289165,-86.01223,21.101585,-4.8026733,156.10669,8.013267,-66.8571,73.351814,-579.5903874885565,-4.123005,81.52332,-21.712437,-147.42084,-110.53232,-71.21321,-11.732079,7.0192485,-110.170815,20.786407,-20.122950628717973,60.68089,-167.77286,-221.26254,28.432928,-77.974945,-29.098827,-53.969643,76.8139,-68.56372,83.95795,82.284676,-160.20833,95.86433,-59.119427,-552.8248651470345,-107.26437,-139.55272,-82.57062,23.266594,-84.05423,51.65905562380863,67.85269,23.896198,-16.171303,94.55693,-305.7005036838646,-103.5393,236654-base
11347-query,-63.484997,11.959554,-78.55582,-160.7696,154.28299,-43.564278,-163.76140808372628,16.684238,119.45228,66.465836,-97.75987,-60.332275,-52.846962,25.926998,133.2537,-37.64742,-6.549091,28.955528,-52.805237,-79.246376,-62.934917,293.91155248787777,-24.712406,106.92061,26.968245,813.7700714289165,-78.798546,15.027227,-133.06656,156.73418,7.9266615,-121.57005,69.81202,-222.2863540670456,69.711624,92.5688,-21.372623,-139.34157,-97.25265,-36.079826,-13.069809,5.9217815,-156.97049,229.11905,-39.209783134806926,59.835835,-51.964607,-103.20289,20.61711,-24.537506,93.50899,103.681786,56.25513,-131.58461,90.7743,62.60218,-126.20259,-2.579877,-174.94983,-231.48888926703063,-59.32715,-146.29285,-59.067444,8.659388,-110.04168,87.24082231498232,68.02966,30.991684,32.579865,87.43117,-1265.8851108818817,-42.621437,939693-base
150426-query,-109.47519,11.632204,-61.938934,-163.14359,11.248894,-74.15335,-759.626064846782,14.444163,116.40262,203.63075,-61.59945,-129.99715,-59.74169,-14.901073,165.05612,-12.972994,-10.874081,-26.30215,-73.447075,-78.45889,-103.47827,1507.23127421948,73.55693,60.397774,65.435585,813.7700714289165,-34.665752,22.77571,-61.505836,155.03967,-20.016106,-114.95636,107.42758,-708.9494536594414,0.09593582,104.41932,-26.63497,-138.35942,-144.61562,-34.457535,-1.1948366,11.62121,-66.07718,74.568054,-31.359403757259106,16.8731,-184.72208,-120.63884,41.41842,-52.183014,-84.58783,4.130987,62.631477,-17.690125,100.18447,73.78671,-145.68608,67.75066,-116.9489,-634.1949406956095,-10.877476,-141.01578,-81.544495,49.588993,-158.29372,167.32680777051678,67.25949,164.86841,83.18336,83.10751,-501.0559141608729,26.783436,819981-base
155963-query,-88.570114,10.948809,-11.709129,-167.29062,123.106926,-73.66822,-759.626064846782,36.175507,123.78307,39.46673,-255.52725,-140.49771,-43.236618,-4.488824,165.9472,-18.67155,-1.2543778,106.14433,-194.5809,-79.12689,-103.743996,279.96683801886775,-54.68567,15.307644,17.926163,813.7700714289165,-92.762405,13.226362,-120.48314,166.79582,26.359528,-127.24686,92.88773,-362.24638886378847,14.017124,52.119904,-9.487047,-151.77553,-124.517975,-16.411573,-7.535452,0.9500029,-124.464584,151.52333,-24.663872880054264,83.767914,-134.28857,-207.00256,42.465706,0.9265442,-14.100765,42.057343,67.3731,-99.84389,86.87473,63.549126,-139.11919,87.56503,-132.91747,-134.3830738289712,-42.33777,-129.10545,-60.995815,5.6993237,-147.54633,-142.79723837314512,66.1381,-90.53494,-10.62262,112.777245,-272.9195452019702,-27.47595,61472-base
31684-query,-56.9768,17.433613,9.877724,-127.03349,194.68686,-39.853172,-759.626064846782,53.397034,129.34277,181.56332,-95.80476,-13.99165,-128.03915,-70.09381,133.26906,-12.6702175,-1.1065872,-6.4327736,-125.66622,-78.9322,-152.19882,164.03086318898232,-70.17237,30.822763,48.411774,311.5483124540875,-132.25967,6.8188467,-105.47831,160.27867,44.85812,-141.84987,97.277,-441.4882564107631,8.31988,90.03992,-6.1820807,-139.94162,-110.04315,-64.47641,-12.621078,4.646723,-17.311386,142.22586,-53.91005777057378,47.71176,-89.67399,-167.86195,43.886906,-57.82573,131.16222,-104.592545,79.271866,-132.676,85.027016,73.65094,-137.61778,-41.891136,-113.49923,-197.6147677329903,-142.98932,-116.03147,-18.747322,38.34223,-115.02719,-96.52034857765813,70.43342,104.08844,81.089554,120.46896,-506.34760695170655,-32.83893,41572-base
175779-query,-60.869457,8.390517,-75.127655,-160.12305,120.28968,-84.61291,99.6933295149403,-8.517519,128.61389,42.861626,-120.65234,16.150734,-28.428219,8.66857,165.7582,-8.014198,11.848127,8.114294,-121.64288,-78.15932,-88.607735,1507.23127421948,16.615309,77.113045,79.01471,813.7700714289165,-36.401722,17.585175,-90.39129,153.10426,-3.543283,-170.72403,83.61334,-366.13944587412,21.294823,63.32894,-24.06141,-151.5563,-109.09616,-51.562252,-11.613906,2.1205733,-176.79483,126.5234,-39.43998961063652,105.150116,-74.49239,-139.01833,-1.0452385,17.745579,36.852394,11.752424,88.86208,-156.75963,86.63275,58.35756,-130.20879,51.313873,-145.6213,35.11746641239413,-29.869072,-119.46449,-78.03428,28.121881,-249.83212,-41.34719452137999,67.50024,21.111843,132.45285,129.72632,-1074.4648878939415,-56.16587,233482-base
71136-query,-91.40835,9.681521,-73.49114,-134.22401,139.51024,-96.87432,-759.626064846782,57.006462,133.50458,180.91112,-194.82642,-58.604706,-62.343582,-48.371468,198.86586,-47.630898,-29.810284,-44.08085,-173.53314,-79.754906,-87.725426,774.7834678302668,49.182037,19.475742,-18.728607,14.045800595675225,-60.544044,5.7835875,-47.827667,138.52196,-18.329363,-118.98241,83.4144,-978.5253179848904,-1.7581825,81.184975,5.1036034,-151.02144,-136.86177,-59.096603,0.48392296,12.349515,-142.90495,138.8024,-58.44711711121733,52.46003,-106.81859,-214.568,-12.004444,25.704872,29.294909,61.495644,54.15494,-108.70085,91.72323,74.69577,-133.99083,79.43853,5.3034897,-138.59879571207375,-123.72421,-135.71643,-81.0127,28.081503,-177.6409,144.1043594795164,69.37824,-8.163929,83.85487,153.56924,-85.9224723820009,66.85458,921285-base
175865-query,-88.62373,4.4352922,-109.22208,-157.97127,127.209915,-48.031914,-211.2111272914984,5.3636713,123.86771,181.17935,-165.0943,-96.68986,-18.004997,-54.62139,152.4268,20.698538,9.417865,105.752884,-211.12888,-78.43734,-103.72421,1507.23127421948,-56.291748,89.35841,49.337658,813.7700714289165,-102.512474,16.665417,-55.1398,135.10019,-20.690678,-90.44869,106.78989,-1018.4695451281018,0.42110062,86.82444,29.173862,-157.66911,-91.16687,-45.840622,-19.524334,-4.128253,-28.269966,72.99727,-34.254480493522095,63.184658,-108.62607,-79.609955,69.95224,-19.163528,-89.34979,-145.73979,70.68056,-53.576153,95.715576,74.28429,-130.76608,25.681274,-127.93969,19.737969659680715,-108.24228,-131.59006,-104.95305,46.6111,-98.62097,-0.5351852232639089,69.41355,80.28846,-7.283783,110.19814,-1221.6287343644617,-70.08704,167483-base
49979-query,-86.310165,9.5994835,-86.616066,-142.44328,143.04543,-72.58713,-352.9816797717797,-25.845072,138.54037,107.990166,-127.28856,7.8455734,-12.722618,47.70646,131.05978,-8.623459,17.381744,34.195366,-164.20293,-78.975334,-79.47872,1507.23127421948,42.937374,25.249754,4.576379,813.7700714289165,-54.90163,3.1808853,-89.07314,152.41046,-24.362835,-221.28189,62.848343,-366.13944587412,35.13885,66.42513,18.598774,-149.04109,-121.15918,-62.80533,-8.841562,6.5630274,-96.745155,139.39302,-41.21478034250565,89.87895,-52.748295,-118.84111,23.034643,-5.4782543,88.33985,3.7537212,88.65211,-147.68188,98.20032,79.231636,-120.50625,-45.657192,-191.1011,-37.25346179366601,4.149597,-131.60611,-66.61894,50.991722,-71.28003,164.80335139041682,67.70858,16.474182,35.77803,101.904854,-1074.4648878939415,-55.732384,300795-base
192663-query,-91.62798,2.0429115,-76.68212,-138.77797,94.8035,-61.07571,-530.1247240719107,113.40315,120.599205,177.66847,-162.1318,-110.42145,20.966099,17.676697,170.83487,-28.61314,-4.9384937,-18.772957,-128.52255,-79.367805,-49.961597,220.1174601822996,-47.45087,154.87923,32.359146,813.7700714289165,-5.857952,18.40171,-70.17627,154.51407,-19.74937,-184.11304,96.38233,-1025.868615308502,39.48414,94.42125,-66.53693,-150.21776,-103.90078,-58.94494,-16.093552,3.2013369,-6.9544296,153.10983,-62.20290627811975,42.61992,-79.52345,-176.13304,42.24396,91.264435,45.75286,-16.155828,52.090347,-105.44467,87.6738,67.81197,-144.8837,-57.660007,-85.82372,-486.7420017500229,-7.8044434,-134.13757,-106.37289,39.0377,-171.93109,7.929957392589358,65.33785,-2.0519924,-54.829987,97.54677,-175.8884558284845,-109.48686,1583991-base
